"Fireplace_Binary","Price","SquareFootage","NumBathrooms","NumBedrooms","PropertyTaxRate","RenovationQuality","LocalAmenities","HouseColor","Floors","IsLuxury"
1,285174.082,843.91,2.784203609,4,0.65,"5.99",6.24,"Yellow",1,1
0,286517.6173,550,1.012144846,2,0.66,"0.05",9.67,"Red",1,1
0,347975.5257,550,1.361697503,5,1.57,"1.68",3.25,"Green",1,1
0,367815.5967,1830.41,2.176315975,2,0.97,"5.98",2.58,"White",1,1
0,472890.0803,1791.87,3.973554313,3,1.43,"8.99",6.67,"Blue",1,1
0,521908.9706,1795.97,1.472159513,4,2.13,"6.7",7.08,"Yellow",1,1
1,383541.8907,550,3.748236326,4,0.93,"5.33",6.54,"Yellow",1,1
0,457222.6993,938.87,2.907865543,4,1.07,"3.13",10,"Yellow",1,1
0,349615.9149,550,2.712657488,3,2.21,"5.28",7.45,"Green",1,1
0,578051.277,1302.97,3.297728932,4,1.06,"7.81",7.52,"Blue",1,1
0,362768.9649,911.63,3.395765874,3,1.02,"6.99",8.14,"Blue",2,1
0,383798.3606,1089.88,2.218111901,3,1.81,"5.34",5.99,"Yellow",2,1
0,513316.0016,1677.82,1.852306618,3,1.07,"7.04",3.57,"White",1,1
0,289139.7318,822.85,2.30205937,3,1.31,"5.9",8.19,"Red",1,0
0,312442.0943,1163.29,1.209057453,3,1.25,"7.94",9.13,"Red",1,0
1,317614.7678,2525.19,1,1,0.52,"2.58",9.6,"Yellow",1,1
0,313652.0388,1229.94,1.634053084,2,0.84,"7.93",7.15,"Green",1,1
0,683500.7185,1808.9,3.271656511,3,1.05,"6.54",3.51,"Green",1,1
0,368663.1909,1142.79,1.647856387,3,2,"6.62",1.96,"Green",1,1
1,311283.1048,1220.09,4.080152102,3,2.04,"7.82",5.31,"Green",1,1
1,364494.1333,845.58,2.358655206,4,1.5,"4.53",7.96,"White",1,1
0,470714.7115,893.55,1.723102394,4,2.07,"0.46",10,"Blue",1,1
1,310573.1299,833.3,1.048440791,4,1.51,"3.84",7.88,"Green",1,1
1,313705.9364,1327.56,2.890242206,3,0.98,"5.28",8.12,"Green",1,1
0,439672.1542,1117.95,2.118546351,3,2.39,"6.45",6.38,"Blue",1,1
0,501338.3363,1696.32,1.163624985,5,1.35,"8.8",10,"Red",2,1
0,446895.5184,949.45,4.595189192,3,1.36,"5.11",4.44,"Green",2,1
1,562484.0227,2816.76,2.736825799,1,1.44,"3.12",1.91,"Yellow",1,1
0,588398.7508,886.05,2.872433003,4,1.64,"5.06",7.2,"Blue",1,0
0,645447.0741,1522.38,2.77269448,2,1.18,"6.73",5.61,"White",1,1
0,430033.2976,1695.41,4.439889241,2,1.42,"8.53",6.62,"Blue",1,1
1,394821.0768,1199.42,2.913503183,4,1.54,"9.77",6.47,"Yellow",1,1
0,306732.7233,1618.08,1.225591744,2,2.02,"3.83",0.97,"Blue",1,0
0,325140.5748,1297.26,1.286997052,5,1.26,"4.1",2.83,"Green",2,1
0,416898.1012,1415.76,2.421315332,4,1.1,"5.36",6.17,"White",1,1
0,301411.1411,811.2,2.772769587,3,1.55,"5.09",3.06,"Red",1,0
1,550696.1107,1414.69,3.493732912,2,1.01,"4.79",4.52,"Red",1,1
0,282190.943,690.82,1.723999447,5,2.26,"6.3",3.7,"Green",1,0
0,714083.0738,1532.97,1.824873254,4,1.66,"5.28",7.98,"Red",1,1
0,662675.9344,1591.14,2.580234085,4,0.81,"7.22",9.7,"Blue",1,1
0,363769.477,1341.95,2.324943387,5,0.84,"6.72",8.45,"Blue",1,0
0,371066.234,1264.65,2.306745621,3,0.92,"6.26",6.43,"Red",1,1
0,470229.3206,1620.46,3.828970029,3,1.67,"9.39",6.12,"White",1,1
1,313710.4687,688.68,2.028709986,4,1.32,"7.09",10,"Green",1,1
0,476500.8692,1177.78,1.382255657,4,0.86,"5.62",10,"Green",1,1
0,294615.7695,1153.94,1.460690502,3,1.21,"3.75",6.64,"Blue",1,1
0,333650.2829,691.22,2.233119991,3,1.14,"1.99",5.5,"White",1,1
0,323248.1091,1327.13,2.146450401,6,2.06,"6.97",6.68,"Green",1,1
0,290680.7164,1333.37,1.933774494,1,1.08,"6.61",4.61,"White",1,1
0,346383.1279,898.6,1.598805079,4,1.71,"7.04",1.29,"Green",1,1
0,374408.3745,1910.13,2.388892315,2,2.12,"5.55",7.55,"White",1,0
0,336955.922,1198.87,2.470622097,3,2.07,"6.37",2.45,"Green",1,1
0,370523.9781,1065.64,1.502989955,3,0.37,"3.12",10,"White",1,1
1,356459.8989,1188.88,1,3,1.29,"2.33",4.78,"Yellow",1,1
0,345118.1716,550,3.840547346,2,0.64,"3.45",7.33,"White",1,1
0,354230.9295,1020.94,1.488559397,3,1.84,"4.68",8.35,"Blue",1,1
0,451762.9087,1796.97,2.664298221,2,1.88,"5.16",1.57,"Green",1,1
0,466005.3147,1382.61,2.302883065,4,1.22,"8.79",2.41,"Green",1,1
0,287000.6819,623.38,3.330076288,2,1.71,"5.05",6.98,"Green",2,1
0,317391.1596,1274.45,1.933299017,3,0.79,"7.22",5.58,"Green",1,1
0,436641.5751,1084.07,3.831632377,3,0.88,"6",4.24,"Blue",1,1
0,296121.6951,1289.15,1,3,1.37,"3.25",6.48,"White",1,1
0,576844.7542,1465.01,1.142443098,4,0.94,"5.26",8.19,"Red",1,1
1,304756.3378,1085.09,1.011397212,3,1.31,"1.43",6.89,"Yellow",1,1
0,365250.9789,923.93,2.06030942,3,1.64,"4.5",9.86,"Blue",1,0
0,315163.4511,550,3.609525564,3,2.13,"4.47",6.96,"Yellow",1,1
0,337640.8887,550,1.969267772,4,1.17,"7.05",4.38,"Yellow",2,1
1,338380.9694,1307.18,3.253983846,3,1.74,"5.39",5.11,"White",1,0
0,404050.905,1320.61,2.136641677,4,0.86,"7.27",10,"Yellow",1,1
1,389877.9007,1247.08,3.372249394,5,1.75,"4.91",3.76,"White",1,1
0,354930.9638,1838.25,3.45807642,2,1.4,"7.46",8.5,"Yellow",1,1
0,540260.287,1457.94,2.333148493,2,1.91,"6.12",10,"Yellow",1,1
0,442637.1756,1873.84,3.658252263,3,0.82,"7.16",9.8,"Green",1,1
0,468140.4991,1074.82,1.715567652,3,1.86,"4.67",8.34,"Yellow",2,1
0,291864.0579,1371.17,1.068107256,2,0.96,"4.97",9.74,"White",1,1
1,410194.7332,1395.04,2.424142183,3,1.42,"7.27",8.22,"Red",1,1
0,415681.7376,1348.39,3.596131658,4,1.61,"3.26",7.9,"Yellow",1,1
0,315691.7607,1095.87,2.496769408,4,2.3,"3.59",10,"Red",1,1
1,579376.8411,1662.55,2.911695774,3,1.52,"8.53",5.67,"Blue",1,1
0,426874.8922,1295.75,3.986441599,1,1.33,"7.2",3.24,"Red",2,1
1,570208.7807,984.08,5.152481687,2,0.82,"6.05",5.52,"Red",2,0
1,405574.4351,1858.88,1.936895612,1,0.96,"3.97",8.14,"Green",1,1
0,416945.0408,1678.52,1.497909557,3,1.03,"6.59",6.3,"Blue",1,1
0,351533.8074,1218.48,2.123559782,2,0.69,"5.71",8.36,"Green",2,1
0,387918.9435,550,2.348662858,4,2.53,"6.95",3.29,"Yellow",1,0
0,322811.1839,550,1.644489249,1,1.89,"1.3",7.48,"Green",1,1
0,299295.496,1285.02,2.244890313,4,1.19,"5.42",5.04,"Red",1,0
0,315108.9475,550,3.005646014,4,1.45,"9.07",9.74,"Blue",1,1
0,402016.5032,1452.3,2.033415868,3,1.44,"5.46",5.65,"Blue",1,1
1,385041.5546,957.8,1,4,0.68,"5.16",6.73,"Red",1,1
1,313837.4258,760.98,2.908583384,3,2.12,"6",7.78,"Blue",1,1
1,409191.0991,1099.78,2.925854913,3,1.28,"7.15",8.3,"Green",1,1
1,357928.3393,1288.96,2.33004673,3,1.1,"5.24",5.97,"Red",1,1
0,553654.66,1306.01,2.499827218,4,1.98,"5.23",8.94,"Red",1,1
1,382816.8382,1542.26,1.276054731,3,0.72,"5.2",8.67,"Green",2,1
1,418497.7631,1241.63,2.872942489,2,1.63,"5.1",1.22,"Yellow",1,1
0,534702.9622,1065.79,2.161311881,4,1.07,"8.39",10,"Green",1,1
0,417029.354,1141.4,2.420222685,3,0.98,"6.41",10,"White",1,1
1,327234.425,763.97,2.932144218,3,1.36,"4.65",9.09,"Yellow",2,1
0,333298.017,2168.2,3.366153044,3,0.39,"5.67",3.31,"Yellow",1,1
0,339282.0108,550,4.002586039,5,1.24,"7",8.81,"White",1,1
0,562999.5872,1714.11,1.895955694,5,1.24,"7.45",8.05,"Green",1,1
0,419966.6879,623.86,3.012418591,3,1.17,"7.55",5.73,"Yellow",1,1
0,323164.5796,1871.4,2.626053311,2,2.28,"4.18",3.46,"Red",1,1
0,314236.1486,820.01,2.566845148,4,1.55,"3.44",2.83,"Blue",1,1
0,365893.4119,909.46,2.229581892,3,1.59,"0.82",7.82,"Blue",1,1
0,505841.4163,1605.13,3.841594816,3,1.66,"6.64",7.29,"Green",1,1
0,331645.9971,555.11,3.880795927,4,2.02,"2.99",5.18,"Blue",1,1
0,524566.7559,1491.39,2.071709071,4,1.76,"7.59",7.69,"Green",1,1
0,347973.3019,1076.54,2.968572317,2,1.74,"7.12",2.9,"Red",1,1
0,590190.2551,773.57,1.934582682,5,2.18,"7.39",5.01,"Yellow",1,1
0,334952.6535,1342.51,1.930868173,4,1.41,"3.06",6.57,"Yellow",1,0
0,320519.9801,975.39,1.962251477,3,1,"3.37",5.14,"White",1,1
0,649298.622,1316.59,2.47108584,4,1.51,"7.77",4.03,"Yellow",1,1
0,356303.0078,1449.57,2.430854079,2,1.34,"7.83",6.72,"Blue",1,1
0,362670.4233,1256.39,2.889037699,4,1.07,"6.11",5.77,"Yellow",1,1
0,533177.8282,1346.49,1.694774126,3,2.11,"5.9",2.68,"Red",2,1
0,632980.112,1438.33,1.385886095,4,0.86,"7.02",9.15,"White",1,1
1,338296.8778,1864.9,2.501197814,3,1.53,"2.44",4.44,"White",1,1
0,280460.0013,786.88,1.818557689,3,1.11,"6.76",6.56,"Green",1,0
0,610064.7447,1965.15,3.961874875,3,1.42,"4.33",5.65,"Green",1,1
0,560479.0962,1596.29,2.277437668,3,1.61,"6.68",4.16,"Red",1,1
0,307637.3231,1414.96,4.458333411,2,1.75,"7.77",9.19,"Blue",1,1
0,368884.3212,1655.84,2.255132574,4,2.1,"6.99",4.12,"Blue",2,1
1,304127.0367,1838.44,1,3,1.47,"4.97",0.17,"Yellow",2,0
1,376806.9077,961.97,1.747315056,3,1.28,"4.2",8.09,"White",1,1
1,659535.8009,1486.33,5.349310113,2,1.59,"8.73",4.45,"Green",2,1
0,323227.9855,882.68,1,3,1.27,"4.59",3.02,"Red",1,1
0,381488.4294,1630.8,1.257689693,4,0.98,"6.15",10,"White",1,1
1,447754.7187,1729.89,3.919109393,5,1.08,"7.99",10,"Yellow",1,1
0,382171.5594,550,1.617542749,5,1.46,"5.69",6.92,"White",1,0
0,337620.1849,1032.22,1,4,2.08,"3.78",3.98,"Blue",1,1
0,288933.766,1256.23,1.597889491,5,1.16,"7.65",10,"White",1,1
0,330861.4805,550,3.104174742,3,0.82,"5.16",4.77,"Yellow",2,1
0,449684.8712,1569.79,3.182205978,2,1.37,"8.26",6.26,"Red",1,1
1,327068.3617,1674.78,1.68144751,3,2.27,"6.05",5.98,"Yellow",1,1
1,518558.1266,1209.52,5.541869769,3,0.7,"7.27",8.03,"Red",1,1
1,388822.7101,550,2.603287583,3,1.97,"4.4",4.81,"White",1,1
0,326625.5843,974.67,1.324311079,4,1.57,"3.54",3.85,"Green",1,1
0,407825.9763,949.38,1.974875512,4,0.91,"2.42",0.93,"Red",1,1
1,344078.7362,858.81,2.840918335,3,1.36,"5.52",3.67,"Red",1,0
0,377464.8036,1964.38,2.529407105,3,0.94,"6.53",10,"White",1,1
0,468030.9994,1414.68,2.115170955,6,1.17,"6.95",1.24,"White",1,1
0,402029.5958,694.21,3.480775339,3,0.88,"5.91",4.44,"Yellow",1,1
1,329770.112,1558.39,1.548348695,2,1.28,"3.41",4.12,"Yellow",1,0
0,458499.8035,881.16,3.56875541,4,2.03,"8.48",8,"Blue",1,1
0,609953.1005,1299.92,3.254882042,3,1.38,"7.84",10,"Red",2,1
0,461667.4612,1041.61,3.544439984,5,1.42,"6.2",9.8,"Yellow",1,0
0,339288.0054,550,2.997413374,4,1.31,"1.8",2.54,"Red",1,1
0,544311.6782,1659.9,4.04552027,4,0.04,"8.44",7.65,"Blue",2,0
0,498424.3949,1353.38,2.621227163,3,0.94,"5.93",6.32,"Yellow",1,0
0,370207.3866,1543.39,3.147573502,3,1.43,"6.93",3.3,"Green",1,1
0,515634.3517,1049.9,3.499352292,4,1.94,"6.24",6.76,"Red",1,1
0,391558.7268,2273.6,3.675151609,3,1.39,"5.16",9.48,"Green",1,1
0,406498.23,836.34,2.215101305,5,2.01,"7.6",10,"Red",1,1
0,574331.2741,1194.72,4.085573027,3,1.71,"7.96",3.38,"Yellow",1,0
0,344229.169,550,1.655350734,1,2.44,"0.62",4.13,"Yellow",1,1
0,476215.8951,995.2,2.960876756,3,1.18,"6.87",7.71,"Yellow",1,1
1,363716.895,1445.21,3.208618266,4,1.73,"5.55",5.14,"Green",1,1
1,286409.3475,561.83,2.81568322,3,1.66,"3.06",8.55,"Blue",1,1
0,322453.786,813.53,1.509748325,5,1.18,"5.7",9.16,"Red",1,1
1,317519.7226,970.6,2.692247791,3,2.45,"5",6.59,"Yellow",1,1
0,433995.0296,862.04,1.502217798,4,1.21,"6.3",4.16,"Yellow",2,1
0,475681.4227,1373.44,3.166584641,5,1.12,"7.72",10,"White",1,1
0,625194.5566,761.55,1.819447808,5,0.45,"4.09",5.73,"Green",1,1
0,564601.8115,1346.8,4.411162528,4,1.28,"7.08",10,"Yellow",1,1
0,300301.079,1674.24,2.222896792,3,1.99,"4.82",8.3,"Blue",2,1
0,616482.7778,1999.62,1.360429527,4,2.23,"6.9",6.69,"White",1,1
0,338867.9445,737.53,2.329808865,3,1.46,"6.11",6.68,"Green",1,0
1,340863.3536,996.24,1.350501787,3,2.39,"0.72",8.7,"Green",1,1
0,469792.0289,1477.56,2.958110334,3,0.5,"10",10,"Green",1,1
0,611335.534,1594.79,2.863262762,3,1.44,"7.09",9.31,"Yellow",1,0
0,329247.9503,1485.34,4.012901604,3,1.26,"5.56",7.81,"Green",2,1
1,616912.2781,1772.17,1.557847284,3,0.45,"5.77",8.61,"Yellow",1,1
1,628152.6935,1350.5,4.290597408,5,0.11,"8.59",10,"Yellow",1,1
0,321898.8296,1124.78,1.601573288,3,0.97,"6.5",5.81,"Blue",2,1
0,353743.8786,550,3.424775475,4,1.97,"3.37",2.13,"Blue",1,1
1,406264.4939,952.63,3.208535306,4,1.67,"4.32",9.36,"Blue",1,0
1,680967.5893,1364.29,2.337373745,4,1.19,"8.52",3.79,"Green",2,1
0,365728.1034,1212,2.625475017,2,1.52,"4.54",4.71,"Yellow",2,1
0,484760.7987,1297.6,3.036959917,4,0.48,"6.6",8.14,"Red",1,1
1,404649.8598,1952.95,1.970132727,2,1.75,"7.04",7,"Blue",1,1
0,643258.8816,1119.83,3.424566147,3,1.09,"9.01",1.43,"Blue",2,1
1,416873.8237,1453.47,2.822587689,2,0.87,"7.41",4.34,"Blue",1,1
0,611952.6394,1152.86,4.122081815,4,1.74,"6.48",5.8,"Green",1,1
0,284453.0662,1228.73,2.417602673,5,1.24,"4.78",2.86,"Blue",1,1
0,322341.8634,1272.81,3.374807467,3,1.04,"5.23",10,"White",2,1
0,297866.4092,897.6,1.729908192,4,1.63,"2.96",7.25,"Blue",2,1
0,367594.2369,1447.9,3.064001252,3,1.91,"6.72",5.54,"Red",2,1
1,435016.3557,915.19,3.338754926,3,2.76,"5.1",4.75,"Yellow",1,1
0,353696.1047,1092.67,2.067192302,4,1.97,"8.83",1.88,"White",1,1
1,461560.2178,1578.04,1.648289366,4,0.88,"6.26",3.89,"Yellow",1,1
0,906660.2127,2336.49,2.382471229,4,1.77,"8.52",10,"Blue",1,1
0,445004.1482,1663.86,1.409881911,3,2.19,"5.2",7.91,"Blue",1,1
0,458217.5708,797.2,2.144376801,4,1.7,"6.69",7.3,"Red",1,1
0,799996.2481,1931.09,3.066609131,5,1.38,"6.76",6.53,"Red",1,1
0,378016.2366,1761.01,2.118931521,2,1.69,"5.54",8.48,"Blue",1,1
0,338433.3133,1016.22,2.57540232,3,1.89,"5.11",3.68,"Red",1,1
0,399822.7895,731.37,3.080544128,5,1.66,"3.72",1.24,"Yellow",1,1
1,368139.5903,956.73,2.804388006,4,0.53,"6.42",3.5,"Blue",1,1
1,397818.3873,1112.53,2.695156693,4,2.44,"4.56",1.52,"White",1,1
0,461983.6949,1629.07,2.472161786,3,1.58,"5.53",10,"Blue",2,1
0,609318.9799,1269.88,1.86315282,4,0.94,"6.57",8.5,"Blue",1,1
0,295165.8876,1773.82,1,3,1.31,"4.14",5.94,"Red",2,1
1,493629.1326,1743.48,2.129060409,3,0.67,"6.57",9.37,"Red",1,1
1,490134.4687,1195.37,1,3,0.68,"6.22",8.71,"White",1,0
1,474191.9659,1275.93,2.675422319,3,1.74,"7.08",6.9,"Blue",1,1
0,312074.1011,586.41,1.907082228,3,1.83,"3.53",7.99,"Green",1,1
0,353630.6431,921.51,2.857380609,3,0.73,"6.39",9.24,"White",1,1
1,287899.8958,1582.74,1.08610758,3,2.11,"7.67",3.92,"Blue",1,1
0,291315.2277,721.96,4.11121923,2,1.11,"4.79",3.37,"Green",1,0
0,526756.9959,1145.69,1.856152547,4,0.68,"10",7.96,"White",1,1
0,331872.4272,776.1,3.258862627,4,1.15,"4.77",10,"White",1,1
0,622140.9135,1343.68,2.638454574,4,0.93,"4.09",2.14,"Green",1,1
0,374546.7069,1433.79,3.326509396,4,1.44,"7.45",5.07,"White",1,1
1,296815.2986,571.99,2.972086967,4,1.75,"4.06",3.89,"Green",1,1
1,724198.9065,1526.27,3.669219761,5,1.94,"6.34",8.42,"Green",1,1
0,300847.7556,827.92,1,3,0.78,"4.98",8.05,"Blue",2,1
0,302869.711,1720.35,1.805128182,3,1.74,"6.27",5.31,"Yellow",1,1
0,380646.3154,1175.56,3.822624437,1,1.15,"6.52",7.53,"Red",2,1
0,362007.6996,691.76,2.359088575,4,0.97,"3.69",9.03,"White",1,0
0,361328.3334,1569.85,3.171468099,2,0.89,"4.83",3.72,"Green",1,0
0,312456.8833,709.99,2.171777158,4,1.71,"5.3",7.16,"White",2,1
1,345593.8591,1319.52,1,4,1.78,"5.6",6.27,"Blue",1,1
0,570090.1058,1676.09,3.015888437,2,0.44,"6.21",2.09,"Blue",1,1
1,303919.7476,1247.77,2.237437314,3,1.44,"6.24",5.26,"Green",1,1
0,284596.5952,1219.82,3.566419789,4,0.76,"6.97",1.19,"White",1,0
0,353135.7331,1296.17,1.595300611,3,1.17,"3.95",5.64,"White",1,1
0,302120.3404,1087.43,2.857860363,4,0.81,"4.9",2.86,"Green",2,0
1,324337.8834,1486.63,2.794933919,4,1.58,"4.8",4.03,"Red",1,1
0,335982.5127,1177.16,1,2,1.61,"5.13",5.93,"Blue",1,1
0,440770.9667,691,3.008613706,3,0.78,"4.79",9.92,"Blue",2,1
1,373373.1474,1375.35,3.095541037,3,0.71,"4.72",2.37,"Blue",1,0
1,492336.0882,2237.66,1.409081109,3,1.37,"3.36",6.3,"Green",1,1
0,313336.8343,550,2.948258477,2,1.35,"5.27",5.63,"Yellow",1,1
0,444323.1819,2196.04,2.695977508,4,1.96,"6.27",5.25,"White",1,1
1,357602.1174,1404.58,2.04243306,3,1.47,"5.88",3.28,"Blue",2,0
1,610644.4847,1404.65,3.788995099,4,2.5,"5.81",6.5,"White",1,1
0,792894.9964,1968.15,2.768173128,4,1.04,"7.76",3.58,"Yellow",2,1
1,293707.9213,1063.86,1.420736497,4,1.27,"4.72",0.55,"White",1,1
0,552185.9948,2018.97,2.865799987,3,1.04,"5.39",6.08,"Green",1,1
0,453356.7745,1167.36,1.253899633,5,1.02,"8.58",5.29,"Green",1,1
0,387483.377,1709.55,1.230665502,3,1.88,"6.29",0.96,"Red",1,0
0,388050.4923,1578.91,2.589724793,5,1.11,"7.33",6.78,"White",1,1
0,294669.8888,855.78,3.660301833,3,2.03,"7.98",5.42,"Red",1,1
0,323646.6032,939.78,1,4,1.49,"2.82",3.49,"Red",1,1
0,283536.741,550,2.91869201,3,2.14,"3.91",7.47,"Green",1,1
0,371056.8776,550,3.99467456,4,2.58,"6.29",8.77,"White",2,1
0,755262.7602,1766.78,3.986095008,3,0.94,"3.73",7.92,"Red",1,0
1,291908.329,712.37,2.476800514,4,1.29,"6.48",10,"Yellow",1,1
0,316276.3761,1016.68,2.970817977,3,0.62,"4.54",2.93,"Yellow",1,1
0,439655.1702,1361.81,2.647526914,3,1.67,"6.16",4.48,"White",1,1
0,372032.2221,860.83,1.187157911,6,1.6,"5.31",7.48,"Green",2,1
1,322452.2104,1723.34,1,3,1.48,"4.4",8.97,"Blue",1,1
0,749067.4694,1254.35,2.942562681,6,1.43,"8.33",7.5,"Yellow",1,1
0,459692.6221,1466.08,2.773602607,4,1.73,"5.9",3.18,"White",1,1
0,412601.1709,1549.26,1,4,0.48,"5.58",7.69,"Blue",1,1
0,510710.9186,792.14,2.477129839,4,1.94,"7.09",7.29,"Yellow",1,1
0,374614.6022,1025,1,3,0.37,"3.62",6.47,"Green",1,1
0,585482.7727,1431.56,3.67779019,4,1.02,"6.37",2.77,"White",2,1
0,830298.342,1269.2,2.816446995,5,0.4,"7.13",10,"Blue",1,1
1,560155.638,1463.04,3.545310752,3,2.08,"7.11",2.13,"Yellow",1,1
0,471721.7656,670.91,3.609313539,3,1.84,"3.53",10,"Yellow",1,1
0,294474.7962,1516.18,2.914607387,3,1.78,"6.48",5.19,"White",1,1
0,730786.3043,1743.94,3.646045235,3,2.05,"6.1",8.49,"Green",1,0
1,292423.6433,670.93,2.094052743,4,0.97,"6.21",7.43,"Blue",1,1
0,382323.3238,1110,1.629167785,3,1.93,"6.85",5.9,"Red",1,1
0,488847.3307,1049.45,2.4941456,4,1.79,"7.17",8.43,"Blue",2,1
0,340131.4768,1017.71,2.384737884,3,1.47,"8.18",3.63,"Blue",1,1
0,413645.5803,1693.45,1.509959819,4,2.21,"5.37",4.02,"Red",1,0
0,306825.0784,858.39,1.792284334,3,2.14,"3.47",4.13,"Green",1,1
0,423815.248,1573.68,2.86077953,2,1.85,"5.11",9.21,"Blue",1,1
0,522258.1523,1135.51,2.527049674,4,1.5,"5.92",8.09,"Red",1,1
0,316529.5757,1249.65,1,3,1.52,"4.18",10,"Red",1,0
0,410038.7161,1056.57,1.833807147,2,0.92,"6.16",6.62,"Yellow",1,1
0,435240.8127,939.55,2.801941915,3,0.99,"8.77",10,"White",1,1
0,288153.2503,550,4.72441073,5,2.06,"4.18",8.08,"Yellow",1,1
0,449645.9079,1692.07,1.470800175,5,0.98,"4.54",7.77,"Yellow",1,1
0,544527.3548,1074.21,3.351399263,3,1.15,"3.6",10,"Red",2,1
0,315021.7668,1083.33,2.114296646,3,1.56,"4.83",10,"Green",1,1
1,334343.3332,1118.55,1.843407167,4,0.41,"5.86",6.08,"White",1,1
1,327189.4572,1225.45,1.585551462,3,1.05,"5.14",9.96,"Yellow",2,1
0,531264.9596,1393.7,1.964355677,4,1.37,"7.26",5.48,"Green",2,1
0,379773.238,844.67,1,4,1.81,"7.93",2.94,"Green",1,1
1,473601.4141,1608.94,1.23819827,5,1.16,"5.9",6.13,"Blue",1,0
0,587055.1488,1930.03,1.582417956,4,1.81,"4.96",10,"Green",2,1
0,327285.1714,858.13,3.063913964,2,1.79,"3.79",6.11,"Blue",1,1
0,626404.882,1701.92,3.816029315,4,1.59,"6.16",7.5,"White",2,1
0,413696.176,1258.89,2.099496935,3,0.66,"5.16",6.75,"Blue",1,0
0,539177.061,1666.43,2.891622433,4,1.4,"7.22",3.68,"Red",2,1
0,434448.4595,550,2.016938901,1,2.1,"0.09",0.84,"Green",1,1
0,482017.4676,947.18,3.566541355,5,1.4,"5.46",5.1,"Blue",1,0
0,334478.0946,1505.89,4.53161158,1,1.21,"4.97",5.64,"Green",1,1
1,664778.3726,1333.31,2.810046359,5,2.52,"5.65",1.91,"Yellow",1,1
0,760446.2967,862.9,4.834499703,4,1.58,"4.77",6.97,"Blue",1,1
0,280135.5817,1085.52,1.177774041,4,2.3,"3.91",0.32,"Yellow",1,1
1,458718.1038,1386.95,1.0849443,4,2.19,"5.37",3.83,"Green",1,1
0,354020.6613,1313.22,3.657003281,3,1.66,"6.27",9.39,"Blue",2,0
0,552899.6883,1554.53,1.967872314,3,2.01,"6.97",3.03,"Green",1,1
1,399496.7421,835.62,3.208137095,4,0.56,"5.42",9.62,"Red",1,0
1,297613.6479,827.88,1,2,1.51,"2.74",3.09,"Blue",1,1
1,359337.9394,1540.63,2.421456765,4,1.87,"7.02",9.43,"Red",1,1
0,453152.4975,1445.76,1,3,0.95,"6",10,"Blue",1,1
0,297276.8036,911.67,2.874714893,4,2.11,"5.8",4.96,"Red",1,1
0,298803.5502,1339.88,1.231058139,4,1.14,"6.91",9.68,"White",1,1
0,441280.179,1175.28,1,4,1.13,"6.8",10,"Green",2,1
0,558155.1768,1464.01,1.127630937,5,1.7,"4.62",6.2,"Green",1,1
0,339707.7197,2024.4,3.012117839,2,1.56,"5.63",1.78,"Green",1,1
0,340846.2192,803.24,2.627254346,3,1.95,"4.19",3.02,"Blue",1,1
1,531427.475,2022.66,1.674689401,5,1.7,"8.39",5.92,"Green",1,1
0,556251.2911,1538.12,2.007334878,3,0.62,"6.24",8.6,"White",1,1
1,301303.5642,787.47,3.599050775,4,0.77,"6.1",5.51,"Blue",1,1
0,339200.9901,1388.79,3.681694899,2,1.32,"3.67",8.7,"Blue",2,1
0,361331.6827,1809.95,2.320786626,3,2.8,"6.26",4.09,"Red",1,1
0,339540.6449,1257.89,1,4,2.21,"4.33",7.51,"White",1,1
0,414809.4504,1147.25,2.587702679,2,1.83,"7.75",7.5,"Yellow",2,1
0,294966.6083,1202.35,1.7216453,3,1.62,"7.48",7.66,"Red",1,1
0,431632.9844,1771.64,1.173815112,2,1.9,"7.57",8.05,"Green",1,1
0,312146.1179,933.34,2.214374649,2,1.15,"5.97",3.12,"White",1,1
1,283758.8869,954.7,1,3,1.65,"5.02",2.2,"Green",2,1
0,406831.7743,1581.07,2.466800168,3,0.01,"4.68",9.55,"White",1,1
0,332036.4027,853.04,1.194545266,1,2.59,"3.1",2.81,"Red",1,1
0,399274.9224,1144.51,3.017616799,3,1.99,"6.5",9.75,"Green",1,1
1,467899.4965,1218.66,1.750772742,3,1.45,"6.95",3.95,"Red",1,1
0,819756.8075,1364.97,3.197284143,4,1.85,"4.6",7.49,"Green",2,0
1,308251.633,789.27,2.664533798,3,1.3,"8.73",7.4,"Green",1,1
0,425611.6652,1464.33,3.44636295,3,0.57,"5.53",3.68,"Yellow",1,1
1,394371.9124,1668.25,2.844066281,5,1.62,"9.06",7.21,"Yellow",1,1
0,329826.5374,714.02,1,3,2.78,"3.6",3.97,"Red",1,0
1,580161.3982,2166,1.537854434,3,1.58,"7.71",8.35,"Yellow",2,0
1,638951.9941,1003.91,4.886921341,4,1.24,"5.88",7.83,"Red",1,0
0,390214.7275,550,2.016856219,4,1.8,"7.29",5.98,"Red",1,1
0,335858.8406,1330.52,1.630532976,3,1.07,"5.13",10,"Green",1,1
0,317826.7291,563.77,2.037774588,5,1.45,"4.04",3.34,"Green",1,1
0,353073.7393,1289.99,1.994528184,3,1.2,"8.44",10,"Green",1,1
1,353173.3423,1331.78,1.337384367,3,1.7,"4.01",5.22,"Yellow",1,1
0,312594.3837,667.13,4.119081613,2,1.1,"4.26",5.48,"Green",1,1
